"property_id","city","price","month","year","surface_total","surface_covered","rooms","bedrooms","bathrooms","property_type","operation_type","lat","lon","title","description","precio_por_mt2","color","distancia_parque","distancia_tm","distancia_avenida","distancia_CC","description_limpia","lemmas","parquedero","deposito","ascensor","estrato","barrio","surface_3"
"4ba85374c1d1f1d3f4632ca1","Bogotá D.C",NA,10,2020,119,50,1,1,1,"Apartamento","Venta",4.638,-74.061,"apartamento en en bogota chapinero alto cod vpre17421","apartaestudio en chapinero alto con 1 hab 1 bao estudio son 3 ambientes excelente ubicacion sobre la av circunvalar y al ser interior no se siente ruido alguno tiene un parqueadero y deposito la zona es tranquila y muy segura cerca a av circunvalar cra 5 cra 7 cll 53 acceso fcil a centro y norte de la ciudad sector de restaurantes",NA,"#2A9D8F",63.1314541911509,244.52474005814,132.412308578732,2085.15647829546,"apartaestudio en chapinero alto con 1 hab 1 bao estudio son 3 ambientes excelente ubicacion sobre la av circunvalar y al ser interior no se siente ruido alguno tiene un parqueadero y deposito la zona es tranquila y muy segura cerca a av circunvalar cra 5 cra 7 cll 53 acceso fcil a centro y norte de la ciudad sector de restaurantes","['apartaestudio', 'chapinero', 'alto', '1', 'hab', '1', 'bao', 'estudio', '3', 'ambiente', 'excelente', 'ubicacion', 'av', 'circunvalar', 'interior', 'sentir', 'ruido', 'parqueadero', 'depositar', 'zona', 'tranquilo', 'seguro', 'cerca', 'av', 'circunvalar', 'cra', '5', 'cra', '7', 'cll', '53', 'acceso', 'fcil', 'centro', 'norte', 'ciudad', 'sector', 'restaurante']",1,0,0,4,"PARDO RUBIO",50
"9a471715e4c4865b822a6b77","Bogotá D.C",NA,10,2020,60,65,2,2,2,"Apartamento","Venta",4.681,-74.054,"apartamento en en bogota chico cod vmisX","en apto 602 se encuentra ubicado en el barrio chic en el piso sexto con vista exterior excelente iluminacin natural estrato seis su rea privada neta es de 5960 m2 dependencias sala con chimenea y comedor nales dispone de dos alcobas una alcoba principal con closet y bao privado una alcoba auxiliar con closet un bao social calentador elctrico cocina integral y zona de ropas altura del apto 230 m2 piso en cermica y madera laminada un garaje cubierto en lnea vigilancia veinticuatro horas el edificio dispone zona de lavandera zona bbq cerca de la va principal diagonal no y dos almacenes de cadena y supermercados bancos financieros con amplio acceso de trasporte pblico dispone de cajeros cercanos",NA,"#2A9D8F",131.369483981423,459.703211030643,43.9054736885967,135.880999289341,"en apto 602 se encuentra ubicado en el barrio chic en el piso sexto con vista exterior excelente iluminacin natural estrato seis su rea privada neta es de 5960 m2 dependencias sala con chimenea y comedor nales dispone de dos alcobas una alcoba principal con closet y bao privado una alcoba auxiliar con closet un bao social calentador elctrico cocina integral y zona de ropas altura del apto 230 m2 piso en cermica y madera laminada un garaje cubierto en lnea vigilancia veinticuatro horas el edificio dispone zona de lavandera zona bbq cerca de la va principal diagonal no y dos almacenes de cadena y supermercados bancos financieros con amplio acceso de trasporte pblico dispone de cajeros cercanos","['apto', '602', 'encontrar', 'ubicado', 'barrio', 'chic', 'piso', 'sexto', 'vista', 'exterior', 'excelente', 'iluminacin', 'natural', 'estrato', 'rea', 'privado', 'neta', '5960', 'm2', 'dependencia', 'sala', 'chimenea', 'comedor', 'nal', 'disponer', 'alcobas', 'alcoba', 'principal', 'closet', 'bao', 'privado', 'alcoba', 'auxiliar', 'closet', 'bao', 'social', 'calentador', 'elctrico', 'cocina', 'integral', 'zona', 'ropa', 'altura', 'apto', '230', 'm2', 'piso', 'cermica', 'madera', 'laminado', 'garaje', 'cubierto', 'lneo', 'vigilancia', 'veinticuatro', 'hora', 'edificio', 'disponer', 'zona', 'lavandera', 'zona', 'bbq', 'cerca', 'principal', 'diagonal', 'almacén', 'cadena', 'supermercado', 'banco', 'financiero', 'amplio', 'acceso', 'trasporte', 'pblico', 'disponer', 'cajero', 'cercano']",1,0,0,6,"CHICO NORTE III SECTOR",60
"4e9f1e21c855f1166428fbdd","Bogotá D.C",NA,10,2020,90,90,3,3,2,"Apartamento","Venta",4.646,-74.055,"apartamento en en bogota chapinero alto cod vpre17170","apartamento en chapinero alto el apartamento consta de 3 habitaciones 2 baos y un garajezonas comunes gimnasio salon social parque infantil parqueaderos de visitantes cercano a restaurantes colegio manuela beltrn club fac carulla",NA,"#2A9D8F",338.915244589133,566.70677252705,284.365489009118,1728.30831464168,"apartamento en chapinero alto el apartamento consta de 3 habitaciones 2 baos y un garajezonas comunes gimnasio salon social parque infantil parqueaderos de visitantes cercano a restaurantes colegio manuela beltrn club fac carulla","['apartamento', 'chapinero', 'alto', 'apartamento', 'constar', '3', 'habitación', '2', 'bao', 'garajezona', 'común', 'gimnasio', 'salon', 'social', 'parque', 'infantil', 'parqueadero', 'visitante', 'cercano', 'restaurante', 'colegio', 'manuelo', 'beltrn', 'club', 'fac', 'carulla']",1,0,0,4,"MARIA CRISTINA",90
"f11137d27a5d7fa57f94e97f","Bogotá D.C",NA,10,2020,119,145,3,3,2,"Apartamento","Venta",4.657,-74.047,"apartamento en en bogota los rosales cod vpad3318","en esta ocasin ofrecemos para este excelente apartamento tipo loft de cuatro niveles que cuenta con muy buenos acabados y una increble vista a toda la ciudad est ubicado en un edificio el cual cuenta con un premio nacional en arquitectura visita nuestra pgina web para mayor informacin cdigo 3318",NA,"#2A9D8F",219.369941437076,587.984569366706,143.625924842652,1612.21206232455,"en esta ocasin ofrecemos para este excelente apartamento tipo loft de cuatro niveles que cuenta con muy buenos acabados y una increble vista a toda la ciudad est ubicado en un edificio el cual cuenta con un premio nacional en arquitectura visita nuestra pgina web para mayor informacin cdigo 3318","['ocasin', 'ofrecer', 'excelente', 'apartamento', 'tipo', 'loft', 'nivel', 'contar', 'acabado', 'increble', 'vista', 'ciudad', 'est', 'ubicado', 'edificio', 'contar', 'premio', 'nacional', 'arquitectura', 'visita', 'pgina', 'web', 'informacin', 'cdigo', '3318']",0,0,0,2,"EL BAGAZAL",145
"5fe5f3c5919c0ebd57ec8e36","Bogotá D.C",NA,10,2020,72,83,2,2,2,"Apartamento","Venta",4.677,-74.049,"apartamento en en bogota chico reservado cod vmisX","en apto 101 est ubicado en chico reservado con vista exterior y excelente iluminacin natural estrato seis su rea construida es de 8321 m2 dependencias sala comedor alcoba principal con closet y bao privado una alcoba auxiliar con closet un bao social cocina integral calentador a gas y elctrico zona de ropas dispone de terraza 11m2 con nales piso en cermica y madera laminada un garaje cubierto el edificio dispone de saln comunal vigilancia las 24 horas cerca a las siguientes va calle 94 y calle 100 universidad militar almacenes de cadena y supermercados bancos financieros con amplio acceso de transporte pblico dispone de cajeros cercanos",NA,"#2A9D8F",83.0840572077556,794.437251580751,706.451667229982,704.319440182249,"en apto 101 est ubicado en chico reservado con vista exterior y excelente iluminacin natural estrato seis su rea construida es de 8321 m2 dependencias sala comedor alcoba principal con closet y bao privado una alcoba auxiliar con closet un bao social cocina integral calentador a gas y elctrico zona de ropas dispone de terraza 11m2 con nales piso en cermica y madera laminada un garaje cubierto el edificio dispone de saln comunal vigilancia las 24 horas cerca a las siguientes va calle 94 y calle 100 universidad militar almacenes de cadena y supermercados bancos financieros con amplio acceso de transporte pblico dispone de cajeros cercanos","['apto', '101', 'est', 'ubicado', 'chico', 'reservado', 'vista', 'exterior', 'excelente', 'iluminacin', 'natural', 'estrato', 'rea', 'construido', '8321', 'm2', 'dependencia', 'sala', 'comedor', 'alcobar', 'principal', 'closet', 'bao', 'privado', 'alcoba', 'auxiliar', 'closet', 'bao', 'social', 'cocina', 'integral', 'calentador', 'gas', 'elctrico', 'zona', 'ropa', 'disponer', 'terraza', '11m2', 'nal', 'piso', 'cermica', 'madera', 'laminado', 'garaje', 'cubierto', 'edificio', 'disponer', 'saln', 'comunal', 'vigilancia', '24', 'hora', 'cerca', 'calle', '94', 'calle', '100', 'universidad', 'militar', 'almacén', 'cadena', 'supermercado', 'banco', 'financiero', 'amplio', 'acceso', 'transporte', 'pblico', 'disponer', 'cajero', 'cercano']",1,0,0,6,"CHICO NORTE",72
"e40742774df7d2b614f32de6","Bogotá D.C",NA,10,2020,62,62,2,2,2,"Apartamento","Venta",4.645,-74.054,"apartamento en en bogota chapinero alto cod vpre17169","apartamento en chapinero alto el apartamento consta de dos 2 habitaciones dos 2 baos garaje cubierto y deposito sitio muy tranquilo y seguro fcil acceso central cerca de supermercados centros comerciales colegios",NA,"#2A9D8F",423.383312732967,714.772028356922,134.708707628063,1875.17522008952,"apartamento en chapinero alto el apartamento consta de dos 2 habitaciones dos 2 baos garaje cubierto y deposito sitio muy tranquilo y seguro fcil acceso central cerca de supermercados centros comerciales colegios","['apartamento', 'chapinero', 'alto', 'apartamento', 'constar', '2', 'habitación', '2', 'bao', 'garaje', 'cubierto', 'deposito', 'sitio', 'tranquilo', 'seguro', 'fcil', 'acceso', 'central', 'cerca', 'supermercado', 'centro', 'comercial', 'colegio']",1,1,0,4,"MARIA CRISTINA",62
"24b28522c72f7fc359f2a718","Bogotá D.C",NA,10,2020,119,110,2,2,3,"Apartamento","Venta",4.675,-74.051,"apartamento en en bogota el chico cod vrei 16804","espectacular apartamento en con excelente ubicacin en chic a 3 cuadras del parque de la 93 y del parque el virrey con excelentes vas de acceso a la cl 92 la autopista norte y la cr 7 edificio moderno y bien habitado con gimnasio terraza con vista de 360 bbq y excelente sistema de seguridad apartamento con buena distribucin y abundante iluminacin natural cuenta con balcn vestier y bao en la hab principal actualmente arrendado con excelente inquilino el apartamento ideal para el inversionista que busque una inversin rentable",NA,"#2A9D8F",88.9149032051521,892.693720061775,786.623133315994,681.281706542589,"espectacular apartamento en con excelente ubicacin en chic a 3 cuadras del parque de la 93 y del parque el virrey con excelentes vas de acceso a la cl 92 la autopista norte y la cr 7 edificio moderno y bien habitado con gimnasio terraza con vista de 360 bbq y excelente sistema de seguridad apartamento con buena distribucin y abundante iluminacin natural cuenta con balcn vestier y bao en la hab principal actualmente arrendado con excelente inquilino el apartamento ideal para el inversionista que busque una inversin rentable","['espectacular', 'apartamento', 'excelente', 'ubicacin', 'chic', '3', 'cuadra', 'parque', '93', 'parque', 'virrey', 'excelente', 'acceso', 'cl', '92', 'autopista', 'norte', 'cr', '7', 'edificio', 'moderno', 'habitado', 'gimnasio', 'terrazar', 'vista', '360', 'bbq', 'excelente', 'sistema', 'seguridad', 'apartamento', 'distribucin', 'abundante', 'iluminacin', 'natural', 'contar', 'balcn', 'vestier', 'bao', 'hab', 'principal', 'actualmente', 'arrendado', 'excelente', 'inquilino', 'apartamento', 'ideal', 'inversionista', 'buscar', 'inversin', 'rentable']",0,0,0,6,"EL CHICO",110
"26ff1e1f4a6f6bda702fdabe","Bogotá D.C",NA,10,2020,115,115,4,4,3,"Apartamento","Venta",4.682,-74.058,"apartamento en en bogota chico central cod vmisX","en apto 504 se encuentra localizado en el quinto piso con vista exterior paralela oriental con excelente iluminacin natural estrato seis su rea privada neta es de 11470 m2 su altura libre es de 220 m2 dependencias sala comedor estudio hall de alcobas alcoba principal con closet y bao privado dos alcobas auxiliares con closet un bao social calentador a gas cuenta con alcoba del servicio y bao independiente cocina integral en cermica zona de ropas piso en cermica y madera laminada dos garajes cubiertos y depsito el edificio dispone de saln comunal y ascensor vigilancia privada de veinticuatro horas del da est ubicado sobre va secundaria cerca a la va principal autopista norte almacenes de cadena y supermercados bancos financieros con amplio acceso de trasporte pblico dispone de cajeros cercanos",NA,"#2A9D8F",138.901205169845,4.1616380703625,14.7329358625405,438.132489235321,"en apto 504 se encuentra localizado en el quinto piso con vista exterior paralela oriental con excelente iluminacin natural estrato seis su rea privada neta es de 11470 m2 su altura libre es de 220 m2 dependencias sala comedor estudio hall de alcobas alcoba principal con closet y bao privado dos alcobas auxiliares con closet un bao social calentador a gas cuenta con alcoba del servicio y bao independiente cocina integral en cermica zona de ropas piso en cermica y madera laminada dos garajes cubiertos y depsito el edificio dispone de saln comunal y ascensor vigilancia privada de veinticuatro horas del da est ubicado sobre va secundaria cerca a la va principal autopista norte almacenes de cadena y supermercados bancos financieros con amplio acceso de trasporte pblico dispone de cajeros cercanos","['apto', '504', 'encontrar', 'localizado', 'quinto', 'piso', 'vista', 'exterior', 'paralelo', 'oriental', 'excelente', 'iluminacin', 'natural', 'estrato', 'rea', 'privado', 'neta', '11470', 'm2', 'altura', 'libre', '220', 'm2', 'dependencia', 'sala', 'comedor', 'estudio', 'hall', 'alcoba', 'alcobo', 'principal', 'closet', 'bao', 'privado', 'alcoba', 'auxiliar', 'closet', 'bao', 'social', 'calentador', 'gas', 'contar', 'alcoba', 'servicio', 'bao', 'independiente', 'cocina', 'integral', 'cermico', 'zona', 'ropa', 'piso', 'cermica', 'madera', 'laminado', 'garaje', 'cubierto', 'depsito', 'edificio', 'disponer', 'saln', 'comunal', 'ascensor', 'vigilancia', 'privado', 'veinticuatro', 'hora', 'est', 'ubicado', 'secundario', 'cerca', 'principal', 'autopista', 'norte', 'almacén', 'cadena', 'supermercado', 'banco', 'financiero', 'amplio', 'acceso', 'trasporte', 'pblico', 'disponer', 'cajero', 'cercano']",1,0,1,6,"CHICO NORTE III SECTOR",115
"9e617d1fd8a4f33d7b66098a","Bogotá D.C",NA,10,2020,165,165,3,3,5,"Apartamento","Venta",4.66,-74.049,"apartamento en en bogota los rosales cod vX","se vende arrienda excelente apartamento en el exclusivo sector de rosales el acceso es a travs de ascensor privado tiene un amplio saln con 2 ambientes y salida a una terraza de 8 m2 con vista haba la ciudad tiene varios muebles biblioteca adosados a varias paredes en el rea social un family room da acceso a sus 3 habitaciones cada una consta de bao privado la principal adems tiene un amplio vestier la cocina es muy amplia y equipada y con mucho espacio para almacenamiento tiene adems cuarto y bao de servicio y rea de ropas separada se arrienda tambin con o sin muebles el mobiliario es muy completo y la decoracin del apartamento moderna el conjunto cuenta con teatrito gimnasio saln comunal cava de vinos saln de juntas parque infantil zonas hmedas y varios parqueaderos de visitantes est ubicado en una calle muy tranquila en caso de arrendarse con muebles el canon es de un milln adicional",NA,"#2A9D8F",83.8026718647674,199.367628224066,141.227826497839,1349.25260855269,"se vende arrienda excelente apartamento en el exclusivo sector de rosales el acceso es a travs de ascensor privado tiene un amplio saln con 2 ambientes y salida a una terraza de 8 m2 con vista haba la ciudad tiene varios muebles biblioteca adosados a varias paredes en el rea social un family room da acceso a sus 3 habitaciones cada una consta de bao privado la principal adems tiene un amplio vestier la cocina es muy amplia y equipada y con mucho espacio para almacenamiento tiene adems cuarto y bao de servicio y rea de ropas separada se arrienda tambin con o sin muebles el mobiliario es muy completo y la decoracin del apartamento moderna el conjunto cuenta con teatrito gimnasio saln comunal cava de vinos saln de juntas parque infantil zonas hmedas y varios parqueaderos de visitantes est ubicado en una calle muy tranquila en caso de arrendarse con muebles el canon es de un milln adicional","['vender', 'arriendo', 'excelente', 'apartamento', 'exclusivo', 'sector', 'rosal', 'acceso', 'travs', 'ascensor', 'privado', 'amplio', 'saln', '2', 'ambiente', 'salido', 'terraza', '8', 'm2', 'vista', 'har', 'ciudad', 'mueble', 'biblioteca', 'adosado', 'pared', 'rea', 'social', 'family', 'room', 'acceso', '3', 'habitación', 'consta', 'bao', 'privado', 'principal', 'adems', 'amplio', 'vestier', 'cocina', 'amplio', 'equipado', 'espacio', 'almacenamiento', 'adems', 'cuarto', 'bao', 'servicio', 'rea', 'ropa', 'separado', 'arriendo', 'tambin', 'mueble', 'mobiliario', 'completo', 'decoracin', 'apartamento', 'moderno', 'conjunto', 'contar', 'teatrito', 'gimnasio', 'saln', 'comunal', 'cava', 'vino', 'saln', 'parque', 'infantil', 'zona', 'hmeda', 'parqueadero', 'visitante', 'est', 'ubicado', 'calle', 'tranquilo', 'caso', 'arrendar él', 'mueble', 'canon', 'milln', 'adicional']",1,0,1,6,"LOS ROSALES",165
"3b4e889562e4078f8f369172","Bogotá D.C",NA,5,2021,119,108,1,1,2,"Apartamento","Venta",4.6776637883,-74.0542674065,"chico excelente apartaestudio con balcon","ubicacion chico calle 93 l area 57 m2 l piso 4 exterior l 2 anos de antiguedad l 1 habitacion con bano privado l bano social l zona social con balcon l cocina integral abierta l zona de lavanderia l edificio cuenta con gimnasio l cancha de squash l salon comunal l sala de trabajo l mesa de pingpong y billar l terraza en ultimo piso con 2 bbq l pista de correr l parque de ninos l 1 parqueadero l deposito l admi 320",NA,"#2A9D8F",133.660197592471,491.688368004051,348.498064408158,257.117617575987,"ubicacion chico calle 93 l area 57 m2 l piso 4 exterior l 2 anos de antiguedad l 1 habitacion con bano privado l bano social l zona social con balcon l cocina integral abierta l zona de lavanderia l edificio cuenta con gimnasio l cancha de squash l salon comunal l sala de trabajo l mesa de pingpong y billar l terraza en ultimo piso con 2 bbq l pista de correr l parque de ninos l 1 parqueadero l deposito l admi 320","['ubicacion', 'chico', 'calle', '93', 'l', 'arear', '57', 'm2', 'l', 'piso', '4', 'exterior', 'l', '2', 'ano', 'antiguedad', 'l', '1', 'habitacion', 'bano', 'privado', 'l', 'bano', 'social', 'l', 'zona', 'social', 'balcon', 'l', 'cocina', 'integral', 'abierto', 'l', 'zona', 'lavanderia', 'l', 'edificio', 'contar', 'gimnasio', 'l', 'cancha', 'squash', 'l', 'salon', 'comunal', 'l', 'sala', 'trabajo', 'l', 'mesa', 'pingpong', 'billar', 'l', 'terrazar', 'piso', '2', 'bbq', 'l', 'pista', 'correr', 'l', 'parque', 'nino', 'l', '1', 'parqueadero', 'l', 'deposito', 'l', 'admi', '320']",1,1,0,6,"CHICO NORTE",57
"3a50d40f15b1cf5bfb338092","Bogotá D.C",NA,5,2021,119,108,2,2,2,"Apartamento","Venta",4.6458243,-74.0649776,"hermoso apto en bogota ubicado en chapinero alto","espectacular apartamento ubicado en un sector de alta izacion chapinero alto bogota dos habitaciones dos banos sala comedor parqueadero cocina pisos laminados ubicado cerca a la avenida septima zona bancaria zona comercial universidades supermercados cai parques centros culturales aprovecha esta gran oportunidad de comprar tu apartamento en un lugar con mucha tranquilidad y cerca a todo lo que necesites aprovecha esta excelente oportunidad",NA,"#2A9D8F",339.355669757282,37.0813404885043,211.501764535515,1470.84014533105,"espectacular apartamento ubicado en un sector de alta izacion chapinero alto bogota dos habitaciones dos banos sala comedor parqueadero cocina pisos laminados ubicado cerca a la avenida septima zona bancaria zona comercial universidades supermercados cai parques centros culturales aprovecha esta gran oportunidad de comprar tu apartamento en un lugar con mucha tranquilidad y cerca a todo lo que necesites aprovecha esta excelente oportunidad","['espectacular', 'apartamento', 'ubicado', 'sector', 'alta', 'izacion', 'chapinero', 'alto', 'bogota', 'habitación', 'bano', 'sala', 'comedor', 'parqueadero', 'cocina', 'piso', 'laminado', 'ubicado', 'cerca', 'avenida', 'septimo', 'zona', 'bancario', 'zona', 'comercial', 'universidad', 'supermercado', 'cai', 'parque', 'centro', 'cultural', 'aprovechar', 'oportunidad', 'comprar', 'apartamento', 'lugar', 'tranquilidad', 'cerca', 'necesit', 'aprovechar', 'excelente', 'oportunidad']",1,0,0,3,"CHAPINERO CENTRAL",237.202648812792
"cb2188cb8e534973ea3411a5","Bogotá D.C",NA,5,2021,119,108,3,1,1,"Apartamento","Venta",4.656,-74.049,"apartaestudio en en bogota","lindo apartamento de un solo ambiente divide la zona social de la habitacion un a media pared piso cuarto con vista a parque pisos en laminado chimenea tradicional zona de lavanderia independiente cocina mixta horno bano con iluminacion natural y ventilacion exterior informes claudia rugeles",NA,"#2A9D8F",39.8334471468152,516.337754268111,4.44383173327558,1430.18969604866,"lindo apartamento de un solo ambiente divide la zona social de la habitacion un a media pared piso cuarto con vista a parque pisos en laminado chimenea tradicional zona de lavanderia independiente cocina mixta horno bano con iluminacion natural y ventilacion exterior informes claudia rugeles","['lindo', 'apartamento', 'ambiente', 'dividir', 'zona', 'social', 'habitacion', 'pared', 'piso', 'cuarto', 'vista', 'parque', 'piso', 'laminado', 'chimenea', 'tradicional', 'zona', 'lavanderia', 'independiente', 'cocina', 'mixto', 'horno', 'bano', 'iluminacion', 'natural', 'ventilacion', 'exterior', 'informe', 'claudia', 'rugeles']",0,0,0,6,"LOS ROSALES",142
"fa57f96bc6affd285d10c4f9","Bogotá D.C",NA,5,2021,119,56,1,1,1,"Apartamento","Venta",4.658,-74.058,"apartaestudio en en bogota porciuncula cod vcyf22546","apartaestudio en de uso mixto ubicado en porciuncula octavo piso con perfecta iluminacin natural sala comedor amplia cocina integral elctrica garaje cubierto independiente edificio con portera y vigilancia privada 247 en zona residencial y comercial sobre va principal cerca de restaurantes parques supermercados y centros comerciales cmodas vas de acceso como calle 72 y carrera 11",NA,"#2A9D8F",107.258554932349,412.262069927312,411.391455444815,432.98006930492,"apartaestudio en de uso mixto ubicado en porciuncula octavo piso con perfecta iluminacin natural sala comedor amplia cocina integral elctrica garaje cubierto independiente edificio con portera y vigilancia privada 247 en zona residencial y comercial sobre va principal cerca de restaurantes parques supermercados y centros comerciales cmodas vas de acceso como calle 72 y carrera 11","['apartaestudio', 'mixto', 'ubicado', 'porciuncula', 'octavo', 'piso', 'perfecto', 'iluminacin', 'natural', 'sala', 'comedor', 'amplio', 'cocina', 'integral', 'elctrico', 'garaje', 'cubierto', 'independiente', 'edificio', 'portera', 'vigilancia', 'privado', '247', 'zona', 'residencial', 'comercial', 'principal', 'cerca', 'restaurante', 'parqu', 'supermercado', 'centro', 'comercial', 'cmoda', 'acceso', 'calle', '72', 'carrera', '11']",1,0,0,5,"PORCIUNCULA",56
"c0ea6c76eb977d83c163fd7a","Bogotá D.C",NA,5,2021,60,61,1,1,1,"Apartamento","Venta",4.653,-74.052,"apartamento en en bogota los rosales cod vpre65401","apartamento en rosales con una habitacin un bao zona residencial diplomtica caminable cerca restaurante cerca a dos club sociales nogal y metropolitan club cerca del centro comercial andino y ya la zona financiera frente a un parque con vista al este muy luminoso ubicacin equidistante a destinos de norte o sur su distribucin tiene una habitacin bao con luz del da vista al parque zona de ropas cocina tipo americano sala comedor con chimenea propiedad sin ninguna carga prestacional tiene ascensor cuarto piso ascensor marca mitsubishi shut de basuras independiente aos de construccin 24 estratos 6 vigilancia 24 horas rea del inmueble 60 metros horno elctrico estufa gas chimenea un garaje cubierto independiente 7 apartamentos por piso 44 en total del apartamento XX de la administracin XXmil mensuales",NA,"#2A9D8F",226.87277752399,431.671269298934,112.264280803557,1298.98958530154,"apartamento en rosales con una habitacin un bao zona residencial diplomtica caminable cerca restaurante cerca a dos club sociales nogal y metropolitan club cerca del centro comercial andino y ya la zona financiera frente a un parque con vista al este muy luminoso ubicacin equidistante a destinos de norte o sur su distribucin tiene una habitacin bao con luz del da vista al parque zona de ropas cocina tipo americano sala comedor con chimenea propiedad sin ninguna carga prestacional tiene ascensor cuarto piso ascensor marca mitsubishi shut de basuras independiente aos de construccin 24 estratos 6 vigilancia 24 horas rea del inmueble 60 metros horno elctrico estufa gas chimenea un garaje cubierto independiente 7 apartamentos por piso 44 en total del apartamento XX de la administracin XXmil mensuales","['apartamento', 'rosal', 'habitacin', 'bao', 'zona', 'residencial', 'diplomtico', 'caminable', 'cerca', 'restaurante', 'cerca', 'club', 'social', 'nogal', 'metropolitar', 'club', 'cerca', 'centro', 'comercial', 'andino', 'zona', 'financiero', 'frente', 'parque', 'vista', 'luminoso', 'ubicacin', 'equidistante', 'destino', 'norte', 'sur', 'distribucin', 'habitacin', 'bao', 'luz', 'vista', 'parque', 'zona', 'ropa', 'cocín', 'tipo', 'americano', 'sala', 'comedor', 'chimeneo', 'propiedad', 'carga', 'prestacional', 'ascensor', 'cuarto', 'piso', 'ascensor', 'marca', 'mitsubishi', 'shut', 'basura', 'independiente', 'aos', 'construccin', '24', 'estrato', '6', 'vigilancia', '24', 'hora', 'rear', 'inmueble', '60', 'metros', 'horno', 'elctrico', 'estufa', 'gas', 'chimenea', 'garaje', 'cubierto', 'independiente', '7', 'apartamento', 'piso', '44', 'apartamento', 'XX', 'administracin', 'XXmil', 'mensual']",1,0,1,6,"BELLAVISTA",60
"367cd12d7f4aa93124047eb9","Bogotá D.C",NA,5,2021,119,108,3,2,2,"Apartamento","Venta",4.68,-74.048,"apartamento en en bogota","espectacular apartamento con excelente distribucion en ubicado en la mejor zona residencial de bogota chico norte cerca al parque de la 93 y demas zonas verdes cerca a comercio y excelente acceso a la cl 94 y la cr 11 edificio muy seguro que conserva un estilo clasico muy bonito apartamento amplio de 71m2 cuenta con excelente distribucion de espacios y abundante entrada de iluminacion natural sala y comedor con chimenea cocina tipo americano semiabierta 2 habitaciones amplias con closet la principal cuenta con su bano privado adicionalmente cuenta con 1 garaje en linea y deposito el apartamento ideal para familias pequenas que disfruten el espacio y la tranquilidad cerca a zonas verdes con facil acceso a todo caminando adriana blanco inmobiliaria X",NA,"#2A9D8F",215.827812938832,919.1740063095,468.808799172501,734.202122611201,"espectacular apartamento con excelente distribucion en ubicado en la mejor zona residencial de bogota chico norte cerca al parque de la 93 y demas zonas verdes cerca a comercio y excelente acceso a la cl 94 y la cr 11 edificio muy seguro que conserva un estilo clasico muy bonito apartamento amplio de 71m2 cuenta con excelente distribucion de espacios y abundante entrada de iluminacion natural sala y comedor con chimenea cocina tipo americano semiabierta 2 habitaciones amplias con closet la principal cuenta con su bano privado adicionalmente cuenta con 1 garaje en linea y deposito el apartamento ideal para familias pequenas que disfruten el espacio y la tranquilidad cerca a zonas verdes con facil acceso a todo caminando adriana blanco inmobiliaria X","['espectacular', 'apartamento', 'excelente', 'distribucion', 'ubicado', 'zona', 'residencial', 'bogota', 'chico', 'norte', 'cerca', 'parque', '93', 'demas', 'zona', 'verde', 'cerca', 'comercio', 'excelente', 'acceso', 'cl', '94', 'cr', '11', 'edificio', 'seguro', 'conservar', 'estilo', 'clasico', 'bonito', 'apartamento', 'amplio', '71m2', 'contar', 'excelente', 'distribucion', 'espacio', 'abundante', 'entrada', 'iluminacion', 'natural', 'sala', 'comedor', 'chimenea', 'cocín', 'tipo', 'americano', 'semiabiertar', '2', 'habitación', 'amplio', 'closet', 'principal', 'bano', 'privado', 'adicionalmente', 'contar', '1', 'garaje', 'linea', 'depositar', 'apartamento', 'ideal', 'familia', 'pequena', 'disfrutar', 'espacio', 'tranquilidad', 'cerca', 'zona', 'verde', 'facil', 'acceso', 'caminar', 'adrián', 'blanco', 'inmobiliario', 'X']",1,0,0,6,"CHICO NORTE",71
"54952b5f463c64c605576601","Bogotá D.C",NA,5,2021,119,108,3,3,2,"Apartamento","Venta",4.6487481,-74.0597374,"apartamento en bogota chapinero norte","hermoso apartamento buen iluminacion de una area 129 mts cuenta con una sala y comedor cocina integral gas natural tres alcobas con su respectivo closet con dos banos con un parqueadero con un deposito pisos laminado vigilancia las 24 horas cerca al parque lourdes carrera 13 carrera 7 calle 63 calle 72 bancolombia banco davivienda almacenes oly mcdonalds y almacenes toto",NA,"#2A9D8F",98.0286980002885,39.3682535166782,35.7188680393282,1291.45712777888,"hermoso apartamento buen iluminacion de una area 129 mts cuenta con una sala y comedor cocina integral gas natural tres alcobas con su respectivo closet con dos banos con un parqueadero con un deposito pisos laminado vigilancia las 24 horas cerca al parque lourdes carrera 13 carrera 7 calle 63 calle 72 bancolombia banco davivienda almacenes oly mcdonalds y almacenes toto","['hermoso', 'apartamento', 'iluminacion', 'area', '129', 'mts', 'contar', 'sala', 'comedor', 'cocina', 'integral', 'gas', 'natural', 'alcobas', 'respectivo', 'closet', 'bano', 'parqueadero', 'deposito', 'piso', 'laminado', 'vigilancia', '24', 'hora', 'cerca', 'parque', 'lourd', 'carrera', '13', 'carrera', '7', 'calle', '63', 'calle', '72', 'bancolombio', 'banco', 'daviviendar', 'almacén', 'oly', 'mcdonalds', 'almacén', 'toto']",1,1,0,4,"CHAPINERO NORTE",75
